12 N(3) P(1) - 0
F, 7.0, 11.0, 16.0, 61.0, 50.0, 0.0, 53.0, 16.0, 10.0, 13.0, 12.0, 21.0
G, 12.0, 10.0, 14.0, 48.0, 64.0, 67.0, 0.0, 11.0, 18.0, 10.0, 16.0, 17.0
H, 53.0, 15.0, 52.0, 11.0, 12.0, 10.0, 18.0, 0.0, 6.0, 47.0, 20.0, 17.0
I, 9.0, 46.0, 10.0, 15.0, 11.0, 16.0, 8.0, 12.0, 0.0, 15.0, 61.0, 56.0
J, 56.0, 10.0, 53.0, 13.0, 17.0, 10.0, 13.0, 51.0, 15.0, 0.0, 12.0, 10.0
K, 10.0, 60.0, 11.0, 11.0, 11.0, 7.0, 12.0, 9.0, 61.0, 18.0, 0.0, 58.0
L, 14.0, 50.0, 8.0, 17.0, 14.0, 11.0, 10.0, 19.0, 54.0, 15.0, 50.0, 0.0
12 N(3) P(0.2) - 0
A, 0.0, 31.0, 31.0, 26.0, 22.0, 29.0, 19.0, 12.0, 8.0, 15.0, 19.0, 18.0
B, 33.0, 0.0, 40.0, 26.0, 25.0, 21.0, 12.0, 21.0, 23.0, 19.0, 22.0, 24.0
C, 34.0, 30.0, 0.0, 38.0, 13.0, 14.0, 27.0, 27.0, 12.0, 27.0, 13.0, 16.0
D, 46.0, 37.0, 37.0, 0.0, 25.0, 14.0, 12.0, 22.0, 20.0, 24.0, 16.0, 27.0
E, 17.0, 31.0, 23.0, 18.0, 0.0, 32.0, 43.0, 39.0, 15.0, 24.0, 19.0, 25.0
F, 25.0, 27.0, 22.0, 20.0, 38.0, 0.0, 41.0, 34.0, 20.0, 17.0, 22.0, 23.0
G, 26.0, 17.0, 12.0, 24.0, 30.0, 28.0, 0.0, 49.0, 18.0, 18.0, 18.0, 17.0
H, 22.0, 17.0, 16.0, 24.0, 26.0, 40.0, 36.0, 0.0, 19.0, 18.0, 15.0, 15.0
I, 26.0, 24.0, 27.0, 27.0, 19.0, 16.0, 21.0, 14.0, 0.0, 37.0, 43.0, 34.0
J, 19.0, 18.0, 22.0, 20.0, 23.0, 20.0, 21.0, 22.0, 39.0, 0.0, 40.0, 40.0
K, 15.0, 15.0, 20.0, 18.0, 18.0, 26.0, 16.0, 19.0, 48.0, 31.0, 0.0, 40.0
L, 20.0, 9.0, 22.0, 12.0, 26.0, 10.0, 20.0, 18.0, 36.0, 39.0, 43.0, 0.0
12 N(3) P(0.2) - 1
A, 0.0, 19.0, 20.0, 33.0, 26.0, 21.0, 35.0, 15.0, 20.0, 21.0, 19.0, 37.0
B, 19.0, 0.0, 36.0, 15.0, 15.0, 38.0, 22.0, 32.0, 17.0, 23.0, 19.0, 22.0
C, 28.0, 36.0, 0.0, 21.0, 14.0, 35.0, 22.0, 44.0, 18.0, 20.0, 21.0, 12.0
D, 38.0, 21.0, 21.0, 0.0, 25.0, 15.0, 43.0, 24.0, 22.0, 16.0, 17.0, 43.0
E, 24.0, 17.0, 17.0, 15.0, 0.0, 20.0, 13.0, 21.0, 30.0, 37.0, 45.0, 27.0
F, 21.0, 34.0, 51.0, 25.0, 21.0, 0.0, 21.0, 49.0, 16.0, 20.0, 13.0, 15.0
G, 30.0, 19.0, 13.0, 48.0, 16.0, 18.0, 0.0, 20.0, 21.0, 23.0, 13.0, 49.0
H, 22.0, 41.0, 29.0, 17.0, 11.0, 32.0, 16.0, 0.0, 24.0, 17.0, 13.0, 13.0
I, 15.0, 17.0, 16.0, 16.0, 34.0, 24.0, 20.0, 20.0, 0.0, 37.0, 54.0, 13.0
J, 19.0, 19.0, 22.0, 22.0, 40.0, 26.0, 26.0, 22.0, 40.0, 0.0, 32.0, 22.0
K, 15.0, 9.0, 18.0, 21.0, 27.0, 15.0, 25.0, 16.0, 37.0, 43.0, 0.0, 17.0
L, 45.0, 23.0, 20.0, 34.0, 15.0, 26.0, 32.0, 22.0, 15.0, 10.0, 22.0, 0.0
12 N(4) P(1) - 0
A, 0.0, 148.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
B, 134.0, 0.0, 120.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
C, 141.0, 138.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
D, 0.0, 0.0, 0.0, 0.0, 134.0, 138.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
E, 0.0, 0.0, 0.0, 132.0, 0.0, 141.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
F, 0.0, 0.0, 0.0, 118.0, 141.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
G, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 137.0, 97.0, 0.0, 0.0, 0.0
H, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 156.0, 0.0, 131.0, 0.0, 0.0, 0.0
I, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 126.0, 120.0, 0.0, 0.0, 0.0, 0.0
J, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 120.0, 144.0
K, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 148.0, 0.0, 142.0
L, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 145.0, 129.0, 0.0
12 N(4) P(1) - 1
A, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 127.0, 0.0, 0.0, 128.0, 0.0
B, 0.0, 0.0, 0.0, 0.0, 143.0, 0.0, 0.0, 0.0, 0.0, 144.0, 0.0, 0.0
C, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 122.0, 0.0, 0.0, 130.0
D, 0.0, 0.0, 0.0, 0.0, 0.0, 150.0, 135.0, 0.0, 0.0, 0.0, 0.0, 0.0
E, 0.0, 129.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 118.0, 0.0, 0.0
F, 0.0, 0.0, 0.0, 125.0, 0.0, 0.0, 140.0, 0.0, 0.0, 0.0, 0.0, 0.0
G, 0.0, 0.0, 0.0, 123.0, 0.0, 134.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
H, 126.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 131.0, 0.0
I, 0.0, 0.0, 116.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134.0
J, 0.0, 142.0, 0.0, 0.0, 176.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
K, 131.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144.0, 0.0, 0.0, 0.0, 0.0
L, 0.0, 0.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0, 142.0, 0.0, 0.0, 0.0
12 N(4) P(0.8) - 0
A, 0.0, 122.0, 113.0, 10.0, 6.0, 5.0, 6.0, 1.0, 9.0, 10.0, 1.0, 4.0
B, 119.0, 0.0, 116.0, 7.0, 6.0, 5.0, 5.0, 2.0, 8.0, 8.0, 2.0, 2.0
C, 106.0, 102.0, 0.0, 3.0, 2.0, 7.0, 7.0, 0.0, 5.0, 6.0, 4.0, 2.0
D, 6.0, 6.0, 5.0, 0.0, 129.0, 109.0, 7.0, 5.0, 4.0, 5.0, 5.0, 6.0
E, 4.0, 5.0, 6.0, 119.0, 0.0, 106.0, 2.0, 9.0, 6.0, 5.0, 5.0, 4.0
F, 3.0, 4.0, 1.0, 120.0, 104.0, 0.0, 4.0, 6.0, 3.0, 7.0, 6.0, 8.0
G, 11.0, 1.0, 2.0, 6.0, 9.0, 4.0, 0.0, 111.0, 104.0, 2.0, 4.0, 8.0
H, 2.0, 3.0, 7.0, 6.0, 6.0, 1.0, 121.0, 0.0, 108.0, 4.0, 7.0, 5.0
I, 1.0, 6.0, 6.0, 6.0, 6.0, 7.0, 95.0, 101.0, 0.0, 8.0, 7.0, 7.0
J, 6.0, 3.0, 6.0, 4.0, 8.0, 7.0, 6.0, 3.0, 9.0, 0.0, 113.0, 97.0
K, 4.0, 6.0, 5.0, 6.0, 8.0, 6.0, 4.0, 8.0, 5.0, 118.0, 0.0, 106.0
L, 5.0, 2.0, 4.0, 2.0, 2.0, 3.0, 5.0, 4.0, 8.0, 117.0, 93.0, 0.0
12 N(4) P(0.8) - 1
A, 0.0, 2.0, 2.0, 8.0, 8.0, 4.0, 12.0, 99.0, 4.0, 5.0, 109.0, 4.0
B, 9.0, 0.0, 2.0, 3.0, 6.0, 104.0, 136.0, 3.0, 6.0, 3.0, 5.0, 3.0
C, 4.0, 8.0, 0.0, 3.0, 108.0, 7.0, 2.0, 6.0, 112.0, 6.0, 5.0, 8.0
D, 3.0, 9.0, 6.0, 0.0, 8.0, 10.0, 9.0, 1.0, 3.0, 95.0, 7.0, 119.0
E, 2.0, 3.0, 108.0, 10.0, 0.0, 4.0, 3.0, 4.0, 104.0, 2.0, 5.0, 9.0
F, 5.0, 113.0, 3.0, 9.0, 9.0, 0.0, 101.0, 6.0, 5.0, 7.0, 6.0, 2.0
G, 3.0, 120.0, 4.0, 1.0, 4.0, 99.0, 0.0, 6.0, 4.0, 8.0, 2.0, 4.0
H, 92.0, 4.0, 6.0, 5.0, 5.0, 7.0, 4.0, 0.0, 3.0, 2.0, 88.0, 6.0
I, 5.0, 7.0, 122.0, 1.0, 119.0, 8.0, 3.0, 7.0, 0.0, 5.0, 9.0, 4.0
J, 1.0, 2.0, 6.0, 112.0, 7.0, 4.0, 5.0, 3.0, 6.0, 0.0, 6.0, 124.0
K, 111.0, 4.0, 5.0, 7.0, 5.0, 7.0, 7.0, 125.0, 2.0, 3.0, 0.0, 5.0
L, 2.0, 7.0, 3.0, 134.0, 3.0, 8.0, 4.0, 7.0, 0.0, 108.0, 4.0, 0.0
12 N(4) P(0.5) - 0
A, 0.0, 84.0, 84.0, 16.0, 14.0, 13.0, 11.0, 10.0, 11.0, 10.0, 5.0, 17.0
B, 73.0, 0.0, 84.0, 13.0, 16.0, 13.0, 13.0, 10.0, 8.0, 9.0, 11.0, 12.0
C, 74.0, 78.0, 0.0, 9.0, 14.0, 10.0, 15.0, 14.0, 9.0, 11.0, 16.0, 13.0
D, 10.0, 9.0, 11.0, 0.0, 74.0, 73.0, 15.0, 9.0, 8.0, 14.0, 15.0, 14.0
E, 10.0, 6.0, 10.0, 69.0, 0.0, 73.0, 15.0, 14.0, 16.0, 18.0, 8.0, 11.0
F, 19.0, 13.0, 11.0, 85.0, 86.0, 0.0, 9.0, 8.0, 8.0, 9.0, 7.0, 14.0
G, 10.0, 11.0, 19.0, 13.0, 13.0, 18.0, 0.0, 67.0, 90.0, 12.0, 9.0, 10.0
H, 17.0, 11.0, 10.0, 12.0, 12.0, 12.0, 91.0, 0.0, 85.0, 10.0, 17.0, 10.0
I, 9.0, 15.0, 10.0, 11.0, 15.0, 12.0, 80.0, 85.0, 0.0, 8.0, 8.0, 13.0
J, 12.0, 7.0, 20.0, 14.0, 11.0, 11.0, 19.0, 10.0, 7.0, 0.0, 67.0, 75.0
K, 9.0, 13.0, 13.0, 14.0, 17.0, 10.0, 15.0, 15.0, 16.0, 79.0, 0.0, 83.0
L, 6.0, 14.0, 22.0, 10.0, 9.0, 10.0, 10.0, 6.0, 4.0, 82.0, 94.0, 0.0
12 N(4) P(0.5) - 1
A, 0.0, 18.0, 66.0, 12.0, 15.0, 10.0, 18.0, 10.0, 13.0, 9.0, 77.0, 12.0
B, 17.0, 0.0, 11.0, 8.0, 15.0, 13.0, 7.0, 11.0, 73.0, 98.0, 10.0, 13.0
C, 92.0, 13.0, 0.0, 17.0, 16.0, 13.0, 14.0, 16.0, 12.0, 10.0, 76.0, 13.0
D, 3.0, 13.0, 17.0, 0.0, 15.0, 14.0, 71.0, 15.0, 10.0, 13.0, 22.0, 68.0
E, 13.0, 10.0, 14.0, 7.0, 0.0, 64.0, 18.0, 79.0, 13.0, 18.0, 8.0, 13.0
F, 10.0, 12.0, 13.0, 10.0, 82.0, 0.0, 11.0, 85.0, 14.0, 12.0, 12.0, 9.0
G, 11.0, 6.0, 11.0, 77.0, 21.0, 12.0, 0.0, 9.0, 7.0, 12.0, 10.0, 80.0
H, 11.0, 15.0, 17.0, 11.0, 71.0, 63.0, 10.0, 0.0, 10.0, 20.0, 20.0, 10.0
I, 8.0, 80.0, 21.0, 8.0, 11.0, 16.0, 18.0, 13.0, 0.0, 77.0, 14.0, 11.0
J, 13.0, 75.0, 14.0, 14.0, 10.0, 7.0, 12.0, 8.0, 80.0, 0.0, 13.0, 7.0
K, 80.0, 15.0, 91.0, 18.0, 6.0, 8.0, 11.0, 15.0, 13.0, 8.0, 0.0, 10.0
L, 11.0, 8.0, 11.0, 76.0, 16.0, 13.0, 83.0, 14.0, 12.0, 8.0, 13.0, 0.0
12 N(4) P(0.2) - 0
A, 0.0, 44.0, 48.0, 15.0, 14.0, 27.0, 20.0, 16.0, 16.0, 22.0, 17.0, 23.0
B, 42.0, 0.0, 43.0, 17.0, 20.0, 25.0, 19.0, 10.0, 19.0, 15.0, 27.0, 19.0
C, 49.0, 48.0, 0.0, 19.0, 15.0, 25.0, 24.0, 20.0, 20.0, 21.0, 25.0, 21.0
D, 19.0, 25.0, 26.0, 0.0, 54.0, 39.0, 17.0, 22.0, 25.0, 17.0, 21.0, 20.0
E, 39.0, 20.0, 12.0, 51.0, 0.0, 58.0, 18.0, 18.0, 14.0, 10.0, 20.0, 23.0
F, 22.0, 19.0, 15.0, 42.0, 51.0, 0.0, 23.0, 25.0, 21.0, 19.0, 17.0, 24.0
G, 17.0, 18.0, 19.0, 20.0, 15.0, 27.0, 0.0, 38.0, 37.0, 23.0, 27.0, 10.0
H, 20.0, 12.0, 22.0, 17.0, 28.0, 17.0, 53.0, 0.0, 53.0, 23.0, 18.0, 20.0
I, 17.0, 14.0, 20.0, 23.0, 21.0, 24.0, 40.0, 38.0, 0.0, 25.0, 14.0, 18.0
J, 20.0, 25.0, 32.0, 15.0, 19.0, 14.0, 23.0, 21.0, 13.0, 0.0, 46.0, 37.0
K, 13.0, 9.0, 22.0, 21.0, 13.0, 12.0, 17.0, 18.0, 26.0, 44.0, 0.0, 51.0
L, 17.0, 13.0, 14.0, 15.0, 17.0, 28.0, 20.0, 24.0, 15.0, 46.0, 41.0, 0.0
12 N(4) P(0.2) - 1
A, 0.0, 11.0, 16.0, 27.0, 12.0, 33.0, 18.0, 24.0, 56.0, 15.0, 16.0, 19.0
B, 17.0, 0.0, 44.0, 15.0, 15.0, 15.0, 21.0, 24.0, 20.0, 16.0, 21.0, 47.0
C, 19.0, 49.0, 0.0, 19.0, 18.0, 20.0, 10.0, 20.0, 13.0, 20.0, 20.0, 41.0
D, 34.0, 22.0, 26.0, 0.0, 27.0, 16.0, 38.0, 16.0, 14.0, 23.0, 47.0, 18.0
E, 24.0, 13.0, 15.0, 13.0, 0.0, 23.0, 28.0, 43.0, 18.0, 45.0, 10.0, 30.0
F, 38.0, 10.0, 22.0, 22.0, 20.0, 0.0, 28.0, 14.0, 56.0, 19.0, 23.0, 17.0
G, 15.0, 23.0, 20.0, 46.0, 19.0, 20.0, 0.0, 21.0, 16.0, 17.0, 48.0, 21.0
H, 23.0, 16.0, 21.0, 27.0, 41.0, 15.0, 26.0, 0.0, 14.0, 51.0, 21.0, 22.0
I, 47.0, 22.0, 18.0, 22.0, 24.0, 44.0, 24.0, 24.0, 0.0, 19.0, 19.0, 14.0
J, 20.0, 16.0, 16.0, 17.0, 52.0, 25.0, 31.0, 46.0, 23.0, 0.0, 15.0, 22.0
K, 21.0, 24.0, 11.0, 50.0, 20.0, 20.0, 39.0, 24.0, 20.0, 17.0, 0.0, 15.0
L, 20.0, 47.0, 52.0, 17.0, 19.0, 24.0, 19.0, 16.0, 20.0, 13.0, 26.0, 0.0
