12 N(3) P(1) - 0
CC, 9.0, 9.0, 20.0, 8.0, 54.0, 41.0, 0.0, 49.0, 10.0, 12.0, 14.0, 12.0
CD, 7.0, 11.0, 10.0, 7.0, 57.0, 48.0, 59.0, 0.0, 10.0, 12.0, 22.0, 19.0
CE, 20.0, 15.0, 17.0, 12.0, 15.0, 11.0, 16.0, 15.0, 0.0, 74.0, 64.0, 54.0
CF, 8.0, 8.0, 9.0, 12.0, 8.0, 9.0, 17.0, 14.0, 55.0, 0.0, 75.0, 43.0
CG, 13.0, 15.0, 15.0, 18.0, 9.0, 9.0, 15.0, 13.0, 42.0, 48.0, 0.0, 60.0
CH, 13.0, 12.0, 15.0, 15.0, 14.0, 12.0, 14.0, 16.0, 54.0, 48.0, 64.0, 0.0
12 N(3) P(0.5) - 1
CI, 0.0, 50.0, 12.0, 49.0, 11.0, 10.0, 14.0, 8.0, 17.0, 58.0, 14.0, 13.0
CJ, 49.0, 0.0, 15.0, 67.0, 14.0, 11.0, 11.0, 17.0, 13.0, 52.0, 12.0, 10.0
CK, 9.0, 13.0, 0.0, 10.0, 14.0, 58.0, 6.0, 10.0, 58.0, 6.0, 70.0, 11.0
CL, 52.0, 53.0, 13.0, 0.0, 16.0, 15.0, 6.0, 10.0, 16.0, 60.0, 18.0, 13.0
CM, 15.0, 11.0, 10.0, 14.0, 0.0, 13.0, 60.0, 49.0, 13.0, 12.0, 15.0, 63.0
CN, 15.0, 12.0, 55.0, 16.0, 12.0, 0.0, 19.0, 11.0, 44.0, 5.0, 59.0, 18.0
CO, 14.0, 12.0, 8.0, 8.0, 57.0, 8.0, 0.0, 53.0, 12.0, 14.0, 11.0, 49.0
CP, 13.0, 8.0, 14.0, 8.0, 71.0, 11.0, 59.0, 0.0, 14.0, 11.0, 6.0, 56.0
CQ, 15.0, 12.0, 52.0, 12.0, 21.0, 61.0, 11.0, 6.0, 0.0, 14.0, 56.0, 7.0
CR, 52.0, 52.0, 18.0, 57.0, 7.0, 17.0, 15.0, 8.0, 10.0, 0.0, 12.0, 16.0
CS, 14.0, 12.0, 62.0, 13.0, 17.0, 51.0, 15.0, 9.0, 54.0, 9.0, 0.0, 16.0
CT, 13.0, 13.0, 12.0, 13.0, 52.0, 9.0, 62.0, 61.0, 5.0, 21.0, 14.0, 0.0
12 N(3) P(0.2) - 0
CU, 0.0, 34.0, 34.0, 38.0, 23.0, 16.0, 10.0, 23.0, 14.0, 28.0, 21.0, 17.0
CV, 41.0, 0.0, 39.0, 32.0, 20.0, 26.0, 26.0, 19.0, 21.0, 22.0, 24.0, 18.0
CW, 41.0, 37.0, 0.0, 37.0, 24.0, 18.0, 26.0, 23.0, 23.0, 16.0, 20.0, 9.0
CX, 35.0, 50.0, 43.0, 0.0, 15.0, 19.0, 23.0, 16.0, 22.0, 18.0, 13.0, 17.0
CY, 26.0, 20.0, 21.0, 22.0, 0.0, 34.0, 43.0, 38.0, 21.0, 27.0, 21.0, 20.0
CZ, 15.0, 22.0, 13.0, 24.0, 46.0, 0.0, 39.0, 33.0, 21.0, 22.0, 24.0, 19.0
DA, 22.0, 23.0, 22.0, 23.0, 46.0, 43.0, 0.0, 38.0, 13.0, 19.0, 20.0, 19.0
DB, 19.0, 26.0, 22.0, 28.0, 33.0, 32.0, 38.0, 0.0, 14.0, 19.0, 21.0, 10.0
DC, 12.0, 15.0, 19.0, 15.0, 18.0, 17.0, 11.0, 18.0, 0.0, 30.0, 40.0, 30.0
DD, 18.0, 17.0, 14.0, 11.0, 21.0, 24.0, 20.0, 20.0, 38.0, 0.0, 25.0, 31.0
DE, 21.0, 23.0, 22.0, 20.0, 16.0, 13.0, 10.0, 14.0, 47.0, 46.0, 0.0, 43.0
DF, 17.0, 17.0, 20.0, 19.0, 14.0, 17.0, 21.0, 20.0, 37.0, 38.0, 29.0, 0.0
12 N(3) P(0.2) - 1
DG, 0.0, 20.0, 27.0, 13.0, 15.0, 40.0, 12.0, 36.0, 40.0, 24.0, 20.0, 18.0
DH, 19.0, 0.0, 20.0, 16.0, 18.0, 23.0, 43.0, 22.0, 20.0, 16.0, 24.0, 30.0
DI, 22.0, 13.0, 0.0, 34.0, 37.0, 17.0, 11.0, 22.0, 14.0, 49.0, 15.0, 18.0
DJ, 21.0, 21.0, 48.0, 0.0, 28.0, 20.0, 18.0, 19.0, 20.0, 25.0, 13.0, 19.0
DK, 30.0, 18.0, 38.0, 45.0, 0.0, 21.0, 24.0, 15.0, 20.0, 46.0, 25.0, 21.0
DL, 28.0, 22.0, 18.0, 20.0, 24.0, 0.0, 27.0, 41.0, 43.0, 15.0, 16.0, 18.0
DM, 15.0, 37.0, 21.0, 21.0, 12.0, 16.0, 0.0, 16.0, 16.0, 13.0, 30.0, 45.0
DN, 37.0, 21.0, 12.0, 15.0, 25.0, 54.0, 20.0, 0.0, 48.0, 27.0, 14.0, 22.0
DO, 31.0, 20.0, 21.0, 19.0, 14.0, 37.0, 20.0, 35.0, 0.0, 20.0, 18.0, 29.0
DP, 19.0, 21.0, 46.0, 38.0, 44.0, 23.0, 20.0, 19.0, 17.0, 0.0, 21.0, 21.0
DQ, 14.0, 28.0, 21.0, 23.0, 19.0, 24.0, 38.0, 26.0, 21.0, 28.0, 0.0, 36.0
DR, 15.0, 29.0, 19.0, 20.0, 18.0, 22.0, 28.0, 11.0, 21.0, 12.0, 42.0, 0.0
12 N(4) P(1) - 0
DS, 0.0, 146.0, 112.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DT, 125.0, 0.0, 137.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DU, 131.0, 140.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DV, 0.0, 0.0, 0.0, 0.0, 120.0, 154.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DW, 0.0, 0.0, 0.0, 140.0, 0.0, 135.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DX, 0.0, 0.0, 0.0, 112.0, 136.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
DY, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 140.0, 143.0, 0.0, 0.0, 0.0
DZ, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130.0, 0.0, 141.0, 0.0, 0.0, 0.0
EA, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 119.0, 146.0, 0.0, 0.0, 0.0, 0.0
EB, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 128.0, 127.0
EC, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 134.0, 0.0, 144.0
ED, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 129.0, 131.0, 0.0
12 N(4) P(1) - 1
EE, 0.0, 0.0, 134.0, 137.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EF, 0.0, 0.0, 0.0, 0.0, 134.0, 0.0, 129.0, 0.0, 0.0, 0.0, 0.0, 0.0
EG, 113.0, 0.0, 0.0, 132.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EH, 129.0, 0.0, 136.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EI, 0.0, 139.0, 0.0, 0.0, 0.0, 0.0, 137.0, 0.0, 0.0, 0.0, 0.0, 0.0
EJ, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 138.0, 0.0, 144.0, 0.0, 0.0
EK, 0.0, 135.0, 0.0, 0.0, 147.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
EL, 0.0, 0.0, 0.0, 0.0, 0.0, 139.0, 0.0, 0.0, 0.0, 118.0, 0.0, 0.0
EM, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 128.0, 150.0
EN, 0.0, 0.0, 0.0, 0.0, 0.0, 129.0, 0.0, 138.0, 0.0, 0.0, 0.0, 0.0
EO, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 129.0, 0.0, 0.0, 132.0
EP, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 136.0, 0.0, 117.0, 0.0
12 N(4) P(0.8) - 0
EQ, 0.0, 120.0, 116.0, 7.0, 7.0, 3.0, 5.0, 7.0, 3.0, 5.0, 6.0, 6.0
ER, 113.0, 0.0, 109.0, 3.0, 6.0, 6.0, 1.0, 4.0, 8.0, 5.0, 1.0, 8.0
ES, 97.0, 110.0, 0.0, 7.0, 3.0, 2.0, 5.0, 14.0, 1.0, 6.0, 4.0, 1.0
ET, 5.0, 3.0, 5.0, 0.0, 108.0, 96.0, 5.0, 5.0, 4.0, 4.0, 5.0, 3.0
EU, 5.0, 5.0, 4.0, 111.0, 0.0, 123.0, 10.0, 6.0, 5.0, 6.0, 3.0, 4.0
EV, 1.0, 6.0, 1.0, 114.0, 113.0, 0.0, 6.0, 2.0, 2.0, 7.0, 2.0, 7.0
EW, 3.0, 7.0, 4.0, 8.0, 5.0, 5.0, 0.0, 129.0, 96.0, 6.0, 4.0, 3.0
EX, 6.0, 5.0, 7.0, 3.0, 3.0, 5.0, 100.0, 0.0, 109.0, 3.0, 4.0, 10.0
EY, 2.0, 3.0, 4.0, 5.0, 4.0, 4.0, 116.0, 132.0, 0.0, 5.0, 4.0, 6.0
EZ, 5.0, 4.0, 9.0, 2.0, 1.0, 10.0, 5.0, 9.0, 9.0, 0.0, 135.0, 92.0
FA, 5.0, 6.0, 7.0, 7.0, 4.0, 5.0, 7.0, 4.0, 4.0, 111.0, 0.0, 96.0
FB, 6.0, 5.0, 6.0, 4.0, 3.0, 8.0, 3.0, 5.0, 3.0, 118.0, 107.0, 0.0
12 N(4) P(0.8) - 1
FC, 0.0, 2.0, 6.0, 5.0, 4.0, 9.0, 6.0, 113.0, 5.0, 5.0, 5.0, 105.0
FD, 4.0, 0.0, 117.0, 3.0, 8.0, 6.0, 6.0, 4.0, 6.0, 114.0, 3.0, 4.0
FE, 2.0, 110.0, 0.0, 4.0, 1.0, 2.0, 5.0, 5.0, 8.0, 85.0, 6.0, 6.0
FF, 6.0, 6.0, 5.0, 0.0, 116.0, 7.0, 103.0, 5.0, 5.0, 7.0, 3.0, 4.0
FG, 10.0, 3.0, 3.0, 104.0, 0.0, 7.0, 113.0, 6.0, 1.0, 6.0, 4.0, 6.0
FH, 5.0, 6.0, 7.0, 6.0, 6.0, 0.0, 8.0, 5.0, 114.0, 5.0, 109.0, 4.0
FI, 6.0, 5.0, 6.0, 129.0, 112.0, 3.0, 0.0, 5.0, 4.0, 4.0, 4.0, 4.0
FJ, 120.0, 4.0, 5.0, 6.0, 3.0, 3.0, 9.0, 0.0, 3.0, 2.0, 4.0, 108.0
FK, 8.0, 5.0, 4.0, 5.0, 3.0, 106.0, 4.0, 7.0, 0.0, 5.0, 114.0, 4.0
FL, 4.0, 87.0, 135.0, 6.0, 5.0, 3.0, 3.0, 3.0, 5.0, 0.0, 7.0, 3.0
FM, 1.0, 7.0, 6.0, 5.0, 8.0, 124.0, 8.0, 5.0, 122.0, 4.0, 0.0, 4.0
FN, 99.0, 2.0, 7.0, 7.0, 4.0, 3.0, 7.0, 110.0, 3.0, 7.0, 3.0, 0.0
12 N(4) P(0.5) - 0
FO, 0.0, 95.0, 79.0, 14.0, 12.0, 16.0, 10.0, 15.0, 10.0, 5.0, 10.0, 11.0
FP, 72.0, 0.0, 69.0, 10.0, 12.0, 11.0, 13.0, 13.0, 16.0, 14.0, 8.0, 9.0
FQ, 99.0, 79.0, 0.0, 12.0, 13.0, 10.0, 10.0, 12.0, 8.0, 14.0, 12.0, 15.0
FR, 8.0, 17.0, 8.0, 0.0, 74.0, 74.0, 15.0, 5.0, 9.0, 8.0, 4.0, 14.0
FS, 7.0, 8.0, 15.0, 64.0, 0.0, 84.0, 17.0, 13.0, 10.0, 10.0, 11.0, 9.0
FT, 12.0, 11.0, 13.0, 91.0, 76.0, 0.0, 10.0, 12.0, 18.0, 9.0, 10.0, 18.0
FU, 10.0, 11.0, 17.0, 12.0, 20.0, 14.0, 0.0, 107.0, 89.0, 8.0, 9.0, 14.0
FV, 15.0, 15.0, 11.0, 7.0, 11.0, 13.0, 77.0, 0.0, 81.0, 11.0, 18.0, 8.0
FW, 7.0, 13.0, 14.0, 12.0, 16.0, 12.0, 85.0, 90.0, 0.0, 13.0, 11.0, 12.0
FX, 13.0, 7.0, 10.0, 17.0, 7.0, 15.0, 9.0, 13.0, 8.0, 0.0, 78.0, 78.0
FY, 8.0, 7.0, 13.0, 15.0, 11.0, 10.0, 12.0, 13.0, 3.0, 72.0, 0.0, 79.0
FZ, 16.0, 10.0, 14.0, 13.0, 12.0, 7.0, 9.0, 17.0, 10.0, 66.0, 93.0, 0.0
12 N(4) P(0.5) - 1
GA, 0.0, 14.0, 20.0, 7.0, 92.0, 13.0, 10.0, 81.0, 13.0, 13.0, 11.0, 9.0
GB, 12.0, 0.0, 11.0, 76.0, 11.0, 9.0, 15.0, 18.0, 63.0, 12.0, 11.0, 8.0
GC, 11.0, 13.0, 0.0, 10.0, 14.0, 65.0, 14.0, 14.0, 10.0, 87.0, 17.0, 10.0
GD, 14.0, 74.0, 8.0, 0.0, 16.0, 12.0, 9.0, 20.0, 74.0, 6.0, 11.0, 14.0
GE, 79.0, 7.0, 12.0, 10.0, 0.0, 9.0, 6.0, 87.0, 16.0, 7.0, 9.0, 13.0
GF, 11.0, 13.0, 84.0, 10.0, 15.0, 0.0, 11.0, 8.0, 6.0, 91.0, 12.0, 18.0
GG, 10.0, 14.0, 19.0, 6.0, 12.0, 8.0, 0.0, 10.0, 9.0, 15.0, 80.0, 80.0
GH, 83.0, 13.0, 19.0, 12.0, 87.0, 11.0, 10.0, 0.0, 15.0, 12.0, 9.0, 13.0
GI, 14.0, 95.0, 16.0, 91.0, 8.0, 7.0, 10.0, 12.0, 0.0, 12.0, 7.0, 14.0
GJ, 14.0, 9.0, 82.0, 11.0, 9.0, 102.0, 17.0, 16.0, 10.0, 0.0, 8.0, 8.0
GK, 10.0, 7.0, 11.0, 17.0, 7.0, 9.0, 80.0, 9.0, 9.0, 15.0, 0.0, 67.0
GL, 11.0, 12.0, 16.0, 11.0, 11.0, 13.0, 69.0, 18.0, 9.0, 6.0, 78.0, 0.0
12 N(4) P(0.2) - 0
GM, 0.0, 47.0, 44.0, 16.0, 16.0, 28.0, 13.0, 20.0, 20.0, 20.0, 24.0, 17.0
GN, 38.0, 0.0, 49.0, 21.0, 23.0, 22.0, 17.0, 22.0, 19.0, 24.0, 21.0, 19.0
GO, 43.0, 54.0, 0.0, 24.0, 22.0, 14.0, 16.0, 23.0, 25.0, 17.0, 28.0, 23.0
GP, 19.0, 28.0, 23.0, 0.0, 47.0, 41.0, 15.0, 18.0, 34.0, 22.0, 26.0, 19.0
GQ, 16.0, 20.0, 22.0, 41.0, 0.0, 51.0, 19.0, 16.0, 25.0, 18.0, 20.0, 17.0
GR, 18.0, 20.0, 15.0, 37.0, 59.0, 0.0, 26.0, 24.0, 14.0, 19.0, 14.0, 17.0
GS, 17.0, 22.0, 12.0, 12.0, 17.0, 15.0, 0.0, 46.0, 34.0, 17.0, 14.0, 23.0
GT, 28.0, 21.0, 21.0, 18.0, 21.0, 20.0, 46.0, 0.0, 49.0, 14.0, 15.0, 19.0
GU, 18.0, 19.0, 17.0, 22.0, 24.0, 21.0, 41.0, 54.0, 0.0, 21.0, 21.0, 21.0
GV, 12.0, 15.0, 17.0, 20.0, 15.0, 19.0, 18.0, 22.0, 22.0, 0.0, 35.0, 48.0
GW, 23.0, 15.0, 16.0, 15.0, 23.0, 16.0, 16.0, 12.0, 15.0, 45.0, 0.0, 54.0
GX, 20.0, 33.0, 17.0, 14.0, 17.0, 26.0, 18.0, 19.0, 29.0, 49.0, 36.0, 0.0
12 N(4) P(0.2) - 1
GY, 0.0, 17.0, 18.0, 11.0, 39.0, 12.0, 51.0, 13.0, 30.0, 19.0, 15.0, 18.0
GZ, 36.0, 0.0, 19.0, 24.0, 19.0, 45.0, 26.0, 25.0, 21.0, 17.0, 40.0, 31.0
HA, 20.0, 20.0, 0.0, 25.0, 12.0, 25.0, 22.0, 47.0, 20.0, 39.0, 13.0, 19.0
HB, 29.0, 17.0, 21.0, 0.0, 20.0, 27.0, 33.0, 18.0, 46.0, 19.0, 24.0, 55.0
HC, 42.0, 18.0, 16.0, 17.0, 0.0, 15.0, 50.0, 24.0, 22.0, 26.0, 13.0, 10.0
HD, 22.0, 39.0, 17.0, 26.0, 19.0, 0.0, 16.0, 17.0, 21.0, 24.0, 48.0, 19.0
HE, 49.0, 16.0, 20.0, 15.0, 45.0, 23.0, 0.0, 20.0, 21.0, 24.0, 21.0, 20.0
HF, 20.0, 21.0, 27.0, 30.0, 24.0, 16.0, 17.0, 0.0, 24.0, 56.0, 15.0, 22.0
HG, 19.0, 20.0, 18.0, 58.0, 18.0, 16.0, 25.0, 16.0, 0.0, 20.0, 17.0, 36.0
HH, 16.0, 21.0, 36.0, 18.0, 17.0, 20.0, 16.0, 43.0, 19.0, 0.0, 19.0, 16.0
HI, 28.0, 34.0, 23.0, 15.0, 19.0, 48.0, 21.0, 17.0, 16.0, 16.0, 0.0, 22.0
HJ, 19.0, 22.0, 21.0, 47.0, 18.0, 21.0, 14.0, 16.0, 36.0, 22.0, 17.0, 0.0
